"Country or Area","Element Code","Element","Year","Unit","Value","Value Footnotes"
"Africa +","11","Stocks","1971","1000 Head","2057.00000","A "
"Africa +","11","Stocks","1970","1000 Head","1943.00000","A "
"Africa +","11","Stocks","1969","1000 Head","1828.00000","A "
"Africa +","11","Stocks","1968","1000 Head","1712.00000","A "
"Africa +","11","Stocks","1967","1000 Head","1597.00000","A "
"Africa +","11","Stocks","1966","1000 Head","1587.00000","A "
"Africa +","11","Stocks","1965","1000 Head","1468.00000","A "
"Africa +","11","Stocks","1964","1000 Head","1404.00000","A "
"Africa +","11","Stocks","1963","1000 Head","1338.00000","A "
"Africa +","11","Stocks","1962","1000 Head","1275.00000","A "
"Africa +","11","Stocks","1961","1000 Head","1212.00000","A "
"Albania","11","Stocks","2007","1000 Head","900.00000",""
"Albania","11","Stocks","2006","1000 Head","800.00000",""
"Albania","11","Stocks","2005","1000 Head","880.00000",""
"Albania","11","Stocks","2004","1000 Head","879.00000",""
"Albania","11","Stocks","2003","1000 Head","674.00000",""
"Albania","11","Stocks","2002","1000 Head","690.00000",""
"Albania","11","Stocks","2001","1000 Head","570.00000",""
"Albania","11","Stocks","2000","1000 Head","600.00000",""
"Albania","11","Stocks","1999","1000 Head","500.00000",""
"Albania","11","Stocks","1998","1000 Head","513.00000",""
"Albania","11","Stocks","1997","1000 Head","562.00000",""
"Albania","11","Stocks","1996","1000 Head","611.00000",""
"Albania","11","Stocks","1995","1000 Head","606.00000",""
"Albania","11","Stocks","1994","1000 Head","592.00000",""
"Albania","11","Stocks","1993","1000 Head","0.00000","NR"
"Albania","11","Stocks","1992","1000 Head","0.00000","NR"
"Albania","11","Stocks","1991","1000 Head","0.00000","NR"
"Albania","11","Stocks","1990","1000 Head","0.00000","NR"
"Albania","11","Stocks","1989","1000 Head","0.00000","NR"
"Albania","11","Stocks","1988","1000 Head","0.00000","NR"
"Albania","11","Stocks","1987","1000 Head","0.00000","NR"
"Albania","11","Stocks","1986","1000 Head","0.00000","NR"
"Albania","11","Stocks","1985","1000 Head","0.00000","NR"
"Albania","11","Stocks","1984","1000 Head","0.00000","NR"
"Albania","11","Stocks","1983","1000 Head","0.00000","NR"
"Albania","11","Stocks","1982","1000 Head","0.00000","NR"
"Albania","11","Stocks","1981","1000 Head","0.00000","NR"
"Albania","11","Stocks","1980","1000 Head","0.00000","NR"
"Albania","11","Stocks","1979","1000 Head","0.00000","NR"
"Albania","11","Stocks","1978","1000 Head","0.00000","NR"
"Albania","11","Stocks","1977","1000 Head","0.00000","NR"
"Albania","11","Stocks","1976","1000 Head","0.00000","NR"
"Albania","11","Stocks","1975","1000 Head","0.00000","NR"
"Albania","11","Stocks","1974","1000 Head","0.00000","NR"
"Albania","11","Stocks","1973","1000 Head","0.00000","NR"
"Albania","11","Stocks","1972","1000 Head","0.00000","NR"
"Albania","11","Stocks","1971","1000 Head","0.00000","NR"
"Albania","11","Stocks","1970","1000 Head","0.00000","NR"
"Albania","11","Stocks","1969","1000 Head","0.00000","NR"
"Albania","11","Stocks","1968","1000 Head","0.00000","NR"
"Albania","11","Stocks","1967","1000 Head","0.00000","NR"
"Albania","11","Stocks","1966","1000 Head","0.00000","NR"
"Albania","11","Stocks","1965","1000 Head","0.00000","NR"
"Albania","11","Stocks","1964","1000 Head","0.00000","NR"
"Albania","11","Stocks","1963","1000 Head","0.00000","NR"
"Albania","11","Stocks","1962","1000 Head","0.00000","NR"
"Albania","11","Stocks","1961","1000 Head","0.00000","NR"
"Algeria","11","Stocks","2007","1000 Head","70.00000","F "
"Algeria","11","Stocks","2006","1000 Head","70.00000","F "
"Algeria","11","Stocks","2005","1000 Head","70.00000","F "
"Algeria","11","Stocks","2004","1000 Head","70.00000","F "
"Algeria","11","Stocks","2003","1000 Head","70.00000","F "
"Algeria","11","Stocks","2002","1000 Head","70.00000","F "
"Algeria","11","Stocks","2001","1000 Head","68.00000","F "
"Algeria","11","Stocks","2000","1000 Head","66.00000","F "
"Algeria","11","Stocks","1999","1000 Head","64.00000","F "
"Algeria","11","Stocks","1998","1000 Head","62.00000","F "
"Algeria","11","Stocks","1997","1000 Head","60.00000","F "
"Algeria","11","Stocks","1996","1000 Head","59.00000","F "
"Algeria","11","Stocks","1995","1000 Head","57.00000","F "
"Algeria","11","Stocks","1994","1000 Head","55.00000","F "
"Algeria","11","Stocks","1993","1000 Head","52.00000","F "
"Algeria","11","Stocks","1992","1000 Head","52.00000","F "
"Algeria","11","Stocks","1991","1000 Head","50.00000","F "
"Algeria","11","Stocks","1990","1000 Head","47.00000","F "
"Algeria","11","Stocks","1989","1000 Head","45.00000","F "
"Algeria","11","Stocks","1988","1000 Head","44.00000","F "
"Algeria","11","Stocks","1987","1000 Head","42.00000","F "
"Algeria","11","Stocks","1986","1000 Head","42.00000","F "
"Algeria","11","Stocks","1985","1000 Head","40.00000","F "
"Algeria","11","Stocks","1984","1000 Head","40.00000","F "
"Algeria","11","Stocks","1983","1000 Head","30.00000","F "
"Algeria","11","Stocks","1982","1000 Head","28.00000","F "
"Algeria","11","Stocks","1981","1000 Head","28.00000","F "
"Algeria","11","Stocks","1980","1000 Head","28.00000","F "
"Algeria","11","Stocks","1979","1000 Head","27.00000","F "
"Algeria","11","Stocks","1978","1000 Head","27.00000","F "
"Algeria","11","Stocks","1977","1000 Head","27.00000","F "
"Algeria","11","Stocks","1976","1000 Head","27.00000","F "
"Algeria","11","Stocks","1975","1000 Head","27.00000","F "
"Algeria","11","Stocks","1974","1000 Head","27.00000","F "
"Algeria","11","Stocks","1973","1000 Head","27.00000","F "
"Algeria","11","Stocks","1972","1000 Head","27.00000","F "
"Algeria","11","Stocks","1971","1000 Head","27.00000","F "
"Algeria","11","Stocks","1970","1000 Head","27.00000","F "
"Algeria","11","Stocks","1969","1000 Head","26.00000","F "
"Algeria","11","Stocks","1968","1000 Head","26.00000","F "
"Algeria","11","Stocks","1967","1000 Head","26.00000","F "
"Algeria","11","Stocks","1966","1000 Head","26.00000","F "
"Algeria","11","Stocks","1965","1000 Head","26.00000","F "
"Algeria","11","Stocks","1964","1000 Head","26.00000","F "
"Algeria","11","Stocks","1963","1000 Head","25.00000","F "
"Algeria","11","Stocks","1962","1000 Head","26.00000","F "
"Algeria","11","Stocks","1961","1000 Head","27.00000","F "
"Americas +","11","Stocks","2007","1000 Head","329589.00000","A "
"Americas +","11","Stocks","2006","1000 Head","319602.00000","A "
"Americas +","11","Stocks","2005","1000 Head","308457.00000","A "
"Americas +","11","Stocks","2004","1000 Head","319047.00000","A "
"Americas +","11","Stocks","2003","1000 Head","320645.00000","A "
"Americas +","11","Stocks","2002","1000 Head","318595.00000","A "
"Americas +","11","Stocks","2001","1000 Head","318719.00000","A "
"Americas +","11","Stocks","2000","1000 Head","308565.00000","A "
"Americas +","11","Stocks","1999","1000 Head","311160.00000","A "
"Americas +","11","Stocks","1998","1000 Head","321461.00000","A "
"Americas +","11","Stocks","1997","1000 Head","334866.00000","A "
"Americas +","11","Stocks","1996","1000 Head","334369.00000","A "
"Americas +","11","Stocks","1995","1000 Head","321568.00000","A "
"Americas +","11","Stocks","1994","1000 Head","318435.00000","A "
"Americas +","11","Stocks","1993","1000 Head","306553.00000","A "
"Americas +","11","Stocks","1992","1000 Head","307932.00000","A "
"Americas +","11","Stocks","1991","1000 Head","304676.00000","A "
"Americas +","11","Stocks","1990","1000 Head","302833.00000","A "
"Americas +","11","Stocks","1989","1000 Head","104642.00000","A "
"Americas +","11","Stocks","1988","1000 Head","97271.00000","A "
"Americas +","11","Stocks","1987","1000 Head","96653.00000","A "
"Americas +","11","Stocks","1986","1000 Head","88459.00000","A "
"Americas +","11","Stocks","1985","1000 Head","81998.00000","A "
"Americas +","11","Stocks","1984","1000 Head","75073.00000","A "
"Americas +","11","Stocks","1983","1000 Head","73863.00000","A "
"Americas +","11","Stocks","1982","1000 Head","70963.00000","A "
"Americas +","11","Stocks","1981","1000 Head","73261.00000","A "
"Americas +","11","Stocks","1980","1000 Head","71152.00000","A "
"Americas +","11","Stocks","1979","1000 Head","66924.00000","A "
"Americas +","11","Stocks","1978","1000 Head","59636.00000","A "
"Americas +","11","Stocks","1977","1000 Head","58494.00000","A "
"Americas +","11","Stocks","1976","1000 Head","60163.00000","A "
"Americas +","11","Stocks","1975","1000 Head","55494.00000","A "
"Americas +","11","Stocks","1974","1000 Head","56750.00000","A "
"Americas +","11","Stocks","1973","1000 Head","53192.00000","A "
"Americas +","11","Stocks","1972","1000 Head","51222.00000","A "
"Americas +","11","Stocks","1971","1000 Head","52643.00000","A "
"Americas +","11","Stocks","1970","1000 Head","51939.00000","A "
"Americas +","11","Stocks","1969","1000 Head","47910.00000","A "
"Americas +","11","Stocks","1968","1000 Head","47518.00000","A "
"Americas +","11","Stocks","1967","1000 Head","53028.00000","A "
"Americas +","11","Stocks","1966","1000 Head","50431.00000","A "
"Americas +","11","Stocks","1965","1000 Head","46201.00000","A "
"Americas +","11","Stocks","1964","1000 Head","44778.00000","A "
"Americas +","11","Stocks","1963","1000 Head","42080.00000","A "
"Americas +","11","Stocks","1962","1000 Head","41943.00000","A "
"Americas +","11","Stocks","1961","1000 Head","45342.00000","A "
"Argentina","11","Stocks","2007","1000 Head","2950.00000","F "
"Argentina","11","Stocks","2006","1000 Head","2900.00000","F "
"Argentina","11","Stocks","2005","1000 Head","2900.00000","F "
"Argentina","11","Stocks","2004","1000 Head","2900.00000","F "
"Argentina","11","Stocks","2003","1000 Head","2900.00000","F "
"Argentina","11","Stocks","2002","1000 Head","2850.00000","F "
"Argentina","11","Stocks","2001","1000 Head","2800.00000","F "
"Argentina","11","Stocks","2000","1000 Head","2800.00000","F "
"Argentina","11","Stocks","1999","1000 Head","2800.00000","F "
"Argentina","11","Stocks","1998","1000 Head","2700.00000","F "
"Argentina","11","Stocks","1997","1000 Head","2700.00000","F "
"Argentina","11","Stocks","1996","1000 Head","2700.00000","F "
"Argentina","11","Stocks","1995","1000 Head","2900.00000","F "
"Argentina","11","Stocks","1994","1000 Head","3380.00000","F "
"Argentina","11","Stocks","1993","1000 Head","3700.00000","F "
"Argentina","11","Stocks","1992","1000 Head","3672.00000",""
"Argentina","11","Stocks","1991","1000 Head","2730.00000",""
"Argentina","11","Stocks","1990","1000 Head","3800.00000",""
"Argentina","11","Stocks","1989","1000 Head","3500.00000",""
"Argentina","11","Stocks","1988","1000 Head","3500.00000",""
"Argentina","11","Stocks","1987","1000 Head","3500.00000",""
"Argentina","11","Stocks","1986","1000 Head","3300.00000",""
"Argentina","11","Stocks","1985","1000 Head","3190.00000",""
"Argentina","11","Stocks","1984","1000 Head","2900.00000",""
"Argentina","11","Stocks","1983","1000 Head","2500.00000",""
"Argentina","11","Stocks","1982","1000 Head","2200.00000",""
"Argentina","11","Stocks","1981","1000 Head","1860.00000",""
"Argentina","11","Stocks","1980","1000 Head","1560.00000",""
"Argentina","11","Stocks","1979","1000 Head","1380.00000",""
"Argentina","11","Stocks","1978","1000 Head","1200.00000",""
"Argentina","11","Stocks","1977","1000 Head","1000.00000",""
"Argentina","11","Stocks","1976","1000 Head","1100.00000",""
"Argentina","11","Stocks","1975","1000 Head","1000.00000",""
"Argentina","11","Stocks","1974","1000 Head","1100.00000",""
"Argentina","11","Stocks","1973","1000 Head","950.00000",""
"Argentina","11","Stocks","1972","1000 Head","900.00000",""
"Argentina","11","Stocks","1971","1000 Head","750.00000",""
"Argentina","11","Stocks","1970","1000 Head","750.00000",""
"Argentina","11","Stocks","1969","1000 Head","750.00000",""
"Argentina","11","Stocks","1968","1000 Head","700.00000","F "
"Argentina","11","Stocks","1967","1000 Head","640.00000",""
"Argentina","11","Stocks","1966","1000 Head","970.00000",""
"Argentina","11","Stocks","1965","1000 Head","920.00000","F "
"Argentina","11","Stocks","1964","1000 Head","870.00000","F "
"Argentina","11","Stocks","1963","1000 Head","820.00000","F "
"Argentina","11","Stocks","1962","1000 Head","750.00000","F "
"Argentina","11","Stocks","1961","1000 Head","700.00000","F "
"Armenia","11","Stocks","2007","1000 Head","228.00000","F "
"Armenia","11","Stocks","2006","1000 Head","280.00000","F "
"Armenia","11","Stocks","2005","1000 Head","272.00000","F "
"Armenia","11","Stocks","2004","1000 Head","284.00000","F "
"Armenia","11","Stocks","2003","1000 Head","205.00000",""
"Armenia","11","Stocks","2002","1000 Head","120.00000",""
"Armenia","11","Stocks","2001","1000 Head","125.00000",""
"Armenia","11","Stocks","2000","1000 Head","155.00000",""
"Armenia","11","Stocks","1999","1000 Head","190.00000",""
"Armenia","11","Stocks","1998","1000 Head","200.00000",""
"Armenia","11","Stocks","1997","1000 Head","200.00000",""
"Armenia","11","Stocks","1996","1000 Head","200.00000",""
"Armenia","11","Stocks","1995","1000 Head","200.00000",""
"Armenia","11","Stocks","1994","1000 Head","300.00000",""
"Armenia","11","Stocks","1993","1000 Head","300.00000",""
"Armenia","11","Stocks","1992","1000 Head","400.00000",""
"Asia +","11","Stocks","2007","1000 Head","13718.00000","A "
"Asia +","11","Stocks","2006","1000 Head","13049.00000","A "
"Asia +","11","Stocks","2005","1000 Head","13713.00000","A "
"Asia +","11","Stocks","2004","1000 Head","13553.00000","A "
"Asia +","11","Stocks","2003","1000 Head","13046.00000","A "
"Asia +","11","Stocks","2002","1000 Head","12669.00000","A "
"Asia +","11","Stocks","2001","1000 Head","13828.00000","A "
"Asia +","11","Stocks","2000","1000 Head","13858.00000","A "
"Asia +","11","Stocks","1999","1000 Head","13972.00000","A "
"Asia +","11","Stocks","1998","1000 Head","15133.00000","A "
"Asia +","11","Stocks","1997","1000 Head","13191.00000","A "
"Asia +","11","Stocks","1996","1000 Head","13583.00000","A "
"Asia +","11","Stocks","1995","1000 Head","13233.00000","A "
"Asia +","11","Stocks","1994","1000 Head","14126.00000","A "
"Asia +","11","Stocks","1993","1000 Head","14648.00000","A "
"Asia +","11","Stocks","1992","1000 Head","14724.00000","A "
"Asia +","11","Stocks","1991","1000 Head","8608.00000","A "
"Asia +","11","Stocks","1990","1000 Head","7420.00000","A "
"Asia +","11","Stocks","1989","1000 Head","7751.00000","A "
"Asia +","11","Stocks","1988","1000 Head","9671.00000","A "
"Asia +","11","Stocks","1987","1000 Head","11783.00000","A "
"Asia +","11","Stocks","1986","1000 Head","12414.00000","A "
"Asia +","11","Stocks","1985","1000 Head","10320.00000","A "
"Asia +","11","Stocks","1984","1000 Head","10720.00000","A "
"Asia +","11","Stocks","1983","1000 Head","13121.00000","A "
"Asia +","11","Stocks","1982","1000 Head","10643.00000","A "
"Asia +","11","Stocks","1981","1000 Head","7304.00000","A "
"Asia +","11","Stocks","1980","1000 Head","9540.00000","A "
"Asia +","11","Stocks","1979","1000 Head","9445.00000","A "
"Asia +","11","Stocks","1978","1000 Head","8934.00000","A "
"Asia +","11","Stocks","1977","1000 Head","8624.00000","A "
"Asia +","11","Stocks","1976","1000 Head","7500.00000","A "
"Asia +","11","Stocks","1975","1000 Head","7019.00000","A "
"Asia +","11","Stocks","1974","1000 Head","6433.00000","A "
"Asia +","11","Stocks","1973","1000 Head","5315.00000","A "
"Asia +","11","Stocks","1972","1000 Head","4870.00000","A "
"Asia +","11","Stocks","1971","1000 Head","5253.00000","A "
"Asia +","11","Stocks","1970","1000 Head","4541.00000","A "
"Asia +","11","Stocks","1969","1000 Head","4333.00000","A "
"Asia +","11","Stocks","1968","1000 Head","4071.00000","A "
"Asia +","11","Stocks","1967","1000 Head","3971.00000","A "
"Asia +","11","Stocks","1966","1000 Head","3763.00000","A "
"Asia +","11","Stocks","1965","1000 Head","3485.00000","A "
"Asia +","11","Stocks","1964","1000 Head","3521.00000","A "
"Asia +","11","Stocks","1963","1000 Head","3545.00000","A "
"Asia +","11","Stocks","1962","1000 Head","3410.00000","A "
"Asia +","11","Stocks","1961","1000 Head","3500.00000","A "
"Australia","11","Stocks","2007","1000 Head","1975.00000",""
"Australia","11","Stocks","2006","1000 Head","1166.00000",""
"Australia","11","Stocks","2005","1000 Head","1200.00000","F "
"Australia","11","Stocks","2004","1000 Head","1550.00000","F "
"Australia","11","Stocks","2003","1000 Head","1500.00000","F "
"Australia","11","Stocks","2002","1000 Head","1450.00000","F "
"Australia","11","Stocks","2001","1000 Head","1400.00000","F "
"Australia","11","Stocks","2000","1000 Head","1360.00000",""
"Australia","11","Stocks","1999","1000 Head","1331.00000",""
"Australia","11","Stocks","1998","1000 Head","1268.00000",""
"Australia","11","Stocks","1997","1000 Head","1211.00000",""
"Australia","11","Stocks","1996","1000 Head","1222.00000",""
"Australia","11","Stocks","1995","1000 Head","1000.00000","F "
"Australia","11","Stocks","1994","1000 Head","839.00000",""
"Australia","11","Stocks","1993","1000 Head","1093.00000",""
"Australia","11","Stocks","1992","1000 Head","1317.00000",""
"Australia","11","Stocks","1991","1000 Head","1426.00000",""
"Australia","11","Stocks","1990","1000 Head","1240.00000",""
"Australia","11","Stocks","1989","1000 Head","1125.00000",""
"Australia","11","Stocks","1988","1000 Head","1585.00000",""
"Australia","11","Stocks","1987","1000 Head","1249.00000",""
"Australia","11","Stocks","1986","1000 Head","579.00000",""
"Australia","11","Stocks","1985","1000 Head","653.00000",""
"Australia","11","Stocks","1984","1000 Head","535.00000",""
"Australia","11","Stocks","1983","1000 Head","467.00000",""
"Australia","11","Stocks","1982","1000 Head","712.00000",""
"Australia","11","Stocks","1981","1000 Head","749.00000",""
"Australia","11","Stocks","1980","1000 Head","1016.00000",""
"Australia","11","Stocks","1979","1000 Head","448.00000",""
"Australia","11","Stocks","1978","1000 Head","321.00000",""
"Australia","11","Stocks","1977","1000 Head","346.00000",""
"Australia","11","Stocks","1976","1000 Head","333.00000",""
"Australia","11","Stocks","1975","1000 Head","413.00000",""
"Australia","11","Stocks","1974","1000 Head","539.00000",""
"Australia","11","Stocks","1973","1000 Head","645.00000",""
"Australia","11","Stocks","1972","1000 Head","591.00000",""
"Australia","11","Stocks","1971","1000 Head","500.00000","F "
"Australia","11","Stocks","1970","1000 Head","530.00000","F "
"Australia","11","Stocks","1969","1000 Head","370.00000",""
"Australia","11","Stocks","1968","1000 Head","270.00000",""
"Australia","11","Stocks","1967","1000 Head","280.00000",""
"Australia","11","Stocks","1966","1000 Head","230.00000",""
"Australia","11","Stocks","1965","1000 Head","190.00000",""
"Australia","11","Stocks","1964","1000 Head","180.00000",""
"Australia","11","Stocks","1963","1000 Head","180.00000",""
"Australia","11","Stocks","1962","1000 Head","180.00000",""
"Australia","11","Stocks","1961","1000 Head","170.00000",""
"Australia and New Zealand +","11","Stocks","2007","1000 Head","2051.00000","A "
"Australia and New Zealand +","11","Stocks","2006","1000 Head","1241.00000","A "
"Australia and New Zealand +","11","Stocks","2005","1000 Head","1275.00000","A "
"Australia and New Zealand +","11","Stocks","2004","1000 Head","1625.00000","A "
"Australia and New Zealand +","11","Stocks","2003","1000 Head","1575.00000","A "
"Australia and New Zealand +","11","Stocks","2002","1000 Head","1520.00000","A "
"Australia and New Zealand +","11","Stocks","2001","1000 Head","1470.00000","A "
"Australia and New Zealand +","11","Stocks","2000","1000 Head","1420.00000","A "
"Australia and New Zealand +","11","Stocks","1999","1000 Head","1391.00000","A "
"Australia and New Zealand +","11","Stocks","1998","1000 Head","1328.00000","A "
"Australia and New Zealand +","11","Stocks","1997","1000 Head","1281.00000","A "
"Australia and New Zealand +","11","Stocks","1996","1000 Head","1292.00000","A "
"Australia and New Zealand +","11","Stocks","1995","1000 Head","1070.00000","A "
"Australia and New Zealand +","11","Stocks","1994","1000 Head","909.00000","A "
"Australia and New Zealand +","11","Stocks","1993","1000 Head","1149.00000","A "
"Australia and New Zealand +","11","Stocks","1992","1000 Head","1402.00000","A "
"Australia and New Zealand +","11","Stocks","1991","1000 Head","1541.00000","A "
"Australia and New Zealand +","11","Stocks","1990","1000 Head","1320.00000","A "
"Australia and New Zealand +","11","Stocks","1989","1000 Head","1190.00000","A "
"Australia and New Zealand +","11","Stocks","1988","1000 Head","1665.00000","A "
"Australia and New Zealand +","11","Stocks","1987","1000 Head","1309.00000","A "
"Australia and New Zealand +","11","Stocks","1986","1000 Head","639.00000","A "
"Australia and New Zealand +","11","Stocks","1985","1000 Head","713.00000","A "
"Australia and New Zealand +","11","Stocks","1984","1000 Head","595.00000","A "
"Australia and New Zealand +","11","Stocks","1983","1000 Head","517.00000","A "
"Australia and New Zealand +","11","Stocks","1982","1000 Head","745.00000","A "
"Australia and New Zealand +","11","Stocks","1981","1000 Head","950.00000","A "
"Australia and New Zealand +","11","Stocks","1980","1000 Head","1114.00000","A "
"Australia and New Zealand +","11","Stocks","1979","1000 Head","557.00000","A "
"Australia and New Zealand +","11","Stocks","1978","1000 Head","412.00000","A "
"Australia and New Zealand +","11","Stocks","1977","1000 Head","460.00000","A "
"Australia and New Zealand +","11","Stocks","1976","1000 Head","416.00000","A "
"Australia and New Zealand +","11","Stocks","1975","1000 Head","493.00000","A "
"Australia and New Zealand +","11","Stocks","1974","1000 Head","626.00000","A "
"Australia and New Zealand +","11","Stocks","1973","1000 Head","728.00000","A "
"Australia and New Zealand +","11","Stocks","1972","1000 Head","675.00000","A "
"Australia and New Zealand +","11","Stocks","1971","1000 Head","585.00000","A "
"Australia and New Zealand +","11","Stocks","1970","1000 Head","616.00000","A "
"Australia and New Zealand +","11","Stocks","1969","1000 Head","458.00000","A "
"Australia and New Zealand +","11","Stocks","1968","1000 Head","360.00000","A "
"Australia and New Zealand +","11","Stocks","1967","1000 Head","363.00000","A "
"Australia and New Zealand +","11","Stocks","1966","1000 Head","313.00000","A "
"Australia and New Zealand +","11","Stocks","1965","1000 Head","265.00000","A "
"Australia and New Zealand +","11","Stocks","1964","1000 Head","250.00000","A "
"Australia and New Zealand +","11","Stocks","1963","1000 Head","248.00000","A "
"Australia and New Zealand +","11","Stocks","1962","1000 Head","247.00000","A "
"Australia and New Zealand +","11","Stocks","1961","1000 Head","236.00000","A "
"Austria","11","Stocks","2007","1000 Head","568.00000",""
"Austria","11","Stocks","2006","1000 Head","750.00000","F "
"Austria","11","Stocks","2005","1000 Head","700.00000","F "
"Austria","11","Stocks","2004","1000 Head","550.00000",""
"Austria","11","Stocks","2003","1000 Head","542.00000",""
"Austria","11","Stocks","2002","1000 Head","547.00000",""
"Austria","11","Stocks","2001","1000 Head","589.00000",""
"Austria","11","Stocks","2000","1000 Head","700.00000",""
"Austria","11","Stocks","1999","1000 Head","645.00000",""
"Austria","11","Stocks","1998","1000 Head","693.00000",""
"Austria","11","Stocks","1997","1000 Head","643.00000",""
"Austria","11","Stocks","1996","1000 Head","681.00000",""
"Austria","11","Stocks","1995","1000 Head","782.00000",""
"Austria","11","Stocks","1994","1000 Head","793.00000",""
"Austria","11","Stocks","1993","1000 Head","763.00000",""
"Austria","11","Stocks","1992","1000 Head","671.00000",""
"Austria","11","Stocks","1991","1000 Head","525.00000",""
"Austria","11","Stocks","1990","1000 Head","485.00000",""
"Austria","11","Stocks","1989","1000 Head","407.00000",""
"Austria","11","Stocks","1988","1000 Head","377.00000",""
"Austria","11","Stocks","1987","1000 Head","267.00000",""
"Austria","11","Stocks","1986","1000 Head","248.00000",""
"Austria","11","Stocks","1985","1000 Head","254.00000",""
"Austria","11","Stocks","1984","1000 Head","244.00000",""
"Austria","11","Stocks","1983","1000 Head","161.00000",""
"Austria","11","Stocks","1982","1000 Head","188.00000",""
"Austria","11","Stocks","1981","1000 Head","146.00000",""
"Austria","11","Stocks","1980","1000 Head","152.00000",""
"Austria","11","Stocks","1979","1000 Head","131.00000",""
"Austria","11","Stocks","1978","1000 Head","97.00000",""
"Austria","11","Stocks","1977","1000 Head","103.00000",""
"Austria","11","Stocks","1976","1000 Head","60.00000",""
"Austria","11","Stocks","1975","1000 Head","62.00000",""
"Austria","11","Stocks","1974","1000 Head","62.00000",""
"Austria","11","Stocks","1973","1000 Head","73.00000",""
"Austria","11","Stocks","1972","1000 Head","67.00000",""
"Austria","11","Stocks","1971","1000 Head","62.00000","F "
"Austria","11","Stocks","1970","1000 Head","58.00000","F "
"Austria","11","Stocks","1969","1000 Head","53.00000","F "
"Austria","11","Stocks","1968","1000 Head","48.00000","F "
"Austria","11","Stocks","1967","1000 Head","43.00000","F "
"Austria","11","Stocks","1966","1000 Head","39.00000","F "
"Austria","11","Stocks","1965","1000 Head","39.00000","F "
"Austria","11","Stocks","1964","1000 Head","38.00000","F "
"Austria","11","Stocks","1963","1000 Head","38.00000","F "
"Austria","11","Stocks","1962","1000 Head","37.00000","F "
"Austria","11","Stocks","1961","1000 Head","37.00000","F "
"Azerbaijan","11","Stocks","2007","1000 Head","761.00000",""
"Azerbaijan","11","Stocks","2006","1000 Head","446.00000",""
"Azerbaijan","11","Stocks","2005","1000 Head","753.00000",""
"Azerbaijan","11","Stocks","2004","1000 Head","645.00000",""
"Azerbaijan","11","Stocks","2003","1000 Head","537.00000",""
"Azerbaijan","11","Stocks","2002","1000 Head","551.00000",""
"Azerbaijan","11","Stocks","2001","1000 Head","541.00000",""
"Azerbaijan","11","Stocks","2000","1000 Head","511.00000",""
"Azerbaijan","11","Stocks","1999","1000 Head","474.00000",""
"Azerbaijan","11","Stocks","1998","1000 Head","514.00000",""
"Azerbaijan","11","Stocks","1997","1000 Head","531.00000",""
"Azerbaijan","11","Stocks","1996","1000 Head","633.00000",""
"Azerbaijan","11","Stocks","1995","1000 Head","817.00000",""
"Azerbaijan","11","Stocks","1994","1000 Head","1000.00000",""
"Azerbaijan","11","Stocks","1993","1000 Head","1000.00000",""
